mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.017989635467529297,0.006257391170535804,0.0,0.0,entropy,40,147,116,"{'criterion': 'entropy', 'max_depth': 40, 'max_features': 147, 'min_samples_leaf': 116}",,,,,,,,3498
0.012194108963012696,0.000979969242672806,0.0,0.0,entropy,3,97,70,"{'criterion': 'entropy', 'max_depth': 3, 'max_features': 97, 'min_samples_leaf': 70}",,,,,,,,3497
0.011193180084228515,0.0030577281040829393,0.0,0.0,entropy,137,106,88,"{'criterion': 'entropy', 'max_depth': 137, 'max_features': 106, 'min_samples_leaf': 88}",,,,,,,,3496
0.22267045974731445,0.02824246927912096,0.0033983707427978514,0.000489531565593068,gini,78,16,97,"{'criterion': 'gini', 'max_depth': 78, 'max_features': 16, 'min_samples_leaf': 97}",0.4496350364963504,0.45859872611464964,0.4536376604850214,0.45353675450762826,0.43732193732193736,0.45054602298511737,0.007197986707028169,519
0.01019430160522461,0.002133782652220533,0.0,0.0,entropy,77,33,181,"{'criterion': 'entropy', 'max_depth': 77, 'max_features': 33, 'min_samples_leaf': 181}",,,,,,,,3495
0.016190242767333985,0.010955567541522238,0.0,0.0,entropy,185,94,6,"{'criterion': 'entropy', 'max_depth': 185, 'max_features': 94, 'min_samples_leaf': 6}",,,,,,,,3494
0.010194206237792968,0.0017197638959937254,0.0,0.0,entropy,117,89,110,"{'criterion': 'entropy', 'max_depth': 117, 'max_features': 89, 'min_samples_leaf': 110}",,,,,,,,3493
0.0847510814666748,0.015436431527630313,0.011793088912963868,0.010451525129937968,entropy,172,4,141,"{'criterion': 'entropy', 'max_depth': 172, 'max_features': 4, 'min_samples_leaf': 141}",0.465017667844523,0.4538514920194309,0.43421052631578944,0.389261744966443,0.4591280653950953,0.44029389930825635,0.027535747916756323,587
0.00999455451965332,0.0016719165062406157,0.0,0.0,entropy,85,153,39,"{'criterion': 'entropy', 'max_depth': 85, 'max_features': 153, 'min_samples_leaf': 39}",,,,,,,,3499
0.008794498443603516,0.0013252813844231242,0.0,0.0,gini,78,142,132,"{'criterion': 'gini', 'max_depth': 78, 'max_features': 142, 'min_samples_leaf': 132}",,,,,,,,3492
0.009794235229492188,0.0017192262333946607,0.0,0.0,entropy,125,62,68,"{'criterion': 'entropy', 'max_depth': 125, 'max_features': 62, 'min_samples_leaf': 68}",,,,,,,,3490
0.010993385314941406,0.0045584474098981885,0.0,0.0,entropy,19,158,90,"{'criterion': 'entropy', 'max_depth': 19, 'max_features': 158, 'min_samples_leaf': 90}",,,,,,,,3489
0.013192224502563476,0.005737836789632441,0.0,0.0,gini,84,142,24,"{'criterion': 'gini', 'max_depth': 84, 'max_features': 142, 'min_samples_leaf': 24}",,,,,,,,3488
0.009994077682495116,0.0039977789220209965,0.0,0.0,entropy,116,126,121,"{'criterion': 'entropy', 'max_depth': 116, 'max_features': 126, 'min_samples_leaf': 121}",,,,,,,,3487
0.29802732467651366,0.05796053363646552,0.003798103332519531,0.00039987697710268405,entropy,165,19,152,"{'criterion': 'entropy', 'max_depth': 165, 'max_features': 19, 'min_samples_leaf': 152}",0.5074424898511501,0.48290013679890564,0.4609929078014185,0.4810810810810811,0.4587664587664588,0.4782366148598028,0.017659303329323327,61
0.00859532356262207,0.0010193561029854447,0.0,0.0,gini,173,69,152,"{'criterion': 'gini', 'max_depth': 173, 'max_features': 69, 'min_samples_leaf': 152}",,,,,,,,3486
0.00939483642578125,0.0007988461663680768,0.0,0.0,entropy,66,64,148,"{'criterion': 'entropy', 'max_depth': 66, 'max_features': 64, 'min_samples_leaf': 148}",,,,,,,,3485
0.008994626998901366,0.0010944516971872103,0.0,0.0,gini,191,102,22,"{'criterion': 'gini', 'max_depth': 191, 'max_features': 102, 'min_samples_leaf': 22}",,,,,,,,3466
0.009394454956054687,0.002799010976926418,0.0,0.0,gini,149,80,144,"{'criterion': 'gini', 'max_depth': 149, 'max_features': 80, 'min_samples_leaf': 144}",,,,,,,,3465
0.008995151519775391,0.0010952353471639204,0.0,0.0,entropy,123,73,34,"{'criterion': 'entropy', 'max_depth': 123, 'max_features': 73, 'min_samples_leaf': 34}",,,,,,,,3464
0.010393905639648437,0.0033802403475797498,0.0,0.0,gini,51,62,134,"{'criterion': 'gini', 'max_depth': 51, 'max_features': 62, 'min_samples_leaf': 134}",,,,,,,,3455
0.009594297409057618,0.00422111068123832,0.0,0.0,gini,116,133,184,"{'criterion': 'gini', 'max_depth': 116, 'max_features': 133, 'min_samples_leaf': 184}",,,,,,,,3432
0.017789793014526368,0.01113608992583289,0.0,0.0,gini,119,189,24,"{'criterion': 'gini', 'max_depth': 119, 'max_features': 189, 'min_samples_leaf': 24}",,,,,,,,3433
0.014192008972167968,0.006789946449896249,0.0,0.0,gini,12,197,54,"{'criterion': 'gini', 'max_depth': 12, 'max_features': 197, 'min_samples_leaf': 54}",,,,,,,,3434
0.04737257957458496,0.005848636513864914,0.003798103332519531,0.00039963729340880707,gini,110,1,5,"{'criterion': 'gini', 'max_depth': 110, 'max_features': 1, 'min_samples_leaf': 5}",0.39376770538243633,0.3456090651558074,0.326963906581741,0.33970276008492567,0.3276353276353276,0.3467357529680476,0.024570263000807037,736
0.478123140335083,0.08364238424752744,0.003998088836669922,6.468133910298603e-07,gini,19,30,6,"{'criterion': 'gini', 'max_depth': 19, 'max_features': 30, 'min_samples_leaf': 6}",0.41697416974169743,0.41758241758241754,0.4350382128159906,0.4253503960999391,0.41090909090909095,0.4211708574298272,0.008313423231345752,655
0.01639113426208496,0.009966481983980325,0.0,0.0,entropy,4,146,184,"{'criterion': 'entropy', 'max_depth': 4, 'max_features': 146, 'min_samples_leaf': 184}",,,,,,,,3435
0.014191484451293946,0.009511254740073328,0.0,0.0,entropy,35,184,56,"{'criterion': 'entropy', 'max_depth': 35, 'max_features': 184, 'min_samples_leaf': 56}",,,,,,,,3436
0.009793853759765625,0.0015988768695246827,0.0,0.0,gini,81,188,122,"{'criterion': 'gini', 'max_depth': 81, 'max_features': 188, 'min_samples_leaf': 122}",,,,,,,,3437
0.17689757347106932,0.04096479802838686,0.004797220230102539,0.0011654844319950168,entropy,98,10,79,"{'criterion': 'entropy', 'max_depth': 98, 'max_features': 10, 'min_samples_leaf': 79}",0.48962655601659744,0.46769662921348315,0.47042253521126765,0.4740437158469945,0.4512534818941504,0.4706085836364986,0.012301361410743854,213
0.012592792510986328,0.008255875702332384,0.0,0.0,gini,140,155,38,"{'criterion': 'gini', 'max_depth': 140, 'max_features': 155, 'min_samples_leaf': 38}",,,,,,,,3438
0.008395719528198241,0.0014950188997674863,0.0,0.0,gini,197,34,163,"{'criterion': 'gini', 'max_depth': 197, 'max_features': 34, 'min_samples_leaf': 163}",,,,,,,,3439
0.01379094123840332,0.00969788313493177,0.0,0.0,entropy,73,126,17,"{'criterion': 'entropy', 'max_depth': 73, 'max_features': 126, 'min_samples_leaf': 17}",,,,,,,,3440
0.010393381118774414,0.0030046525390728307,0.0,0.0,entropy,15,44,66,"{'criterion': 'entropy', 'max_depth': 15, 'max_features': 44, 'min_samples_leaf': 66}",,,,,,,,3441
0.28143701553344724,0.05826370479416118,0.007595872879028321,0.008703911495556634,entropy,103,16,75,"{'criterion': 'entropy', 'max_depth': 103, 'max_features': 16, 'min_samples_leaf': 75}",0.4925975773889636,0.481994459833795,0.45710267229254575,0.485207100591716,0.45662734212352535,0.4747058304461091,0.01496808817917878,126
0.013391733169555664,0.009366788024040583,0.0,0.0,gini,147,141,146,"{'criterion': 'gini', 'max_depth': 147, 'max_features': 141, 'min_samples_leaf': 146}",,,,,,,,3442
0.009395360946655273,0.0010187114831759485,0.0,0.0,entropy,69,160,76,"{'criterion': 'entropy', 'max_depth': 69, 'max_features': 160, 'min_samples_leaf': 76}",,,,,,,,3443
0.010793924331665039,0.00610899847908493,0.0,0.0,gini,37,77,121,"{'criterion': 'gini', 'max_depth': 37, 'max_features': 77, 'min_samples_leaf': 121}",,,,,,,,3444
0.012192773818969726,0.0046189862645250645,0.0,0.0,gini,110,84,126,"{'criterion': 'gini', 'max_depth': 110, 'max_features': 84, 'min_samples_leaf': 126}",,,,,,,,3445
0.013192272186279297,0.005875343303904395,0.0,0.0,entropy,115,92,11,"{'criterion': 'entropy', 'max_depth': 115, 'max_features': 92, 'min_samples_leaf': 11}",,,,,,,,3446
0.010794353485107423,0.0023982883238890416,0.0,0.0,gini,32,65,76,"{'criterion': 'gini', 'max_depth': 32, 'max_features': 65, 'min_samples_leaf': 76}",,,,,,,,3447
0.011392927169799805,0.004920629553584341,0.0,0.0,gini,97,34,147,"{'criterion': 'gini', 'max_depth': 97, 'max_features': 34, 'min_samples_leaf': 147}",,,,,,,,3448
0.01619110107421875,0.009636023234983747,0.0,0.0,entropy,73,146,105,"{'criterion': 'entropy', 'max_depth': 73, 'max_features': 146, 'min_samples_leaf': 105}",,,,,,,,3462
0.013192367553710938,0.004704374943586062,0.0,0.0,entropy,94,78,179,"{'criterion': 'entropy', 'max_depth': 94, 'max_features': 78, 'min_samples_leaf': 179}",,,,,,,,3461
0.009994125366210938,0.0019987344990668706,0.0,0.0,entropy,190,148,70,"{'criterion': 'entropy', 'max_depth': 190, 'max_features': 148, 'min_samples_leaf': 70}",,,,,,,,3460
0.00919480323791504,0.0034274797552710104,0.0,0.0,gini,45,162,52,"{'criterion': 'gini', 'max_depth': 45, 'max_features': 162, 'min_samples_leaf': 52}",,,,,,,,3459
0.009194898605346679,0.0014685038726760303,0.0,0.0,gini,101,136,46,"{'criterion': 'gini', 'max_depth': 101, 'max_features': 136, 'min_samples_leaf': 46}",,,,,,,,3458
0.011792516708374024,0.005111780122759474,0.0,0.0,entropy,169,72,85,"{'criterion': 'entropy', 'max_depth': 169, 'max_features': 72, 'min_samples_leaf': 85}",,,,,,,,3457
0.01179351806640625,0.004788977623228076,0.0,0.0,entropy,195,120,192,"{'criterion': 'entropy', 'max_depth': 195, 'max_features': 120, 'min_samples_leaf': 192}",,,,,,,,3463
0.012392091751098632,0.006883638803874986,0.0,0.0,gini,26,144,17,"{'criterion': 'gini', 'max_depth': 26, 'max_features': 144, 'min_samples_leaf': 17}",,,,,,,,3456
0.3598360061645508,0.070642325039275,0.003797435760498047,0.00039978106968196174,gini,81,27,38,"{'criterion': 'gini', 'max_depth': 81, 'max_features': 27, 'min_samples_leaf': 38}",0.48702594810379235,0.4556254367575122,0.4002900652646845,0.44595513256288244,0.4796320630749014,0.4537057291527546,0.030657468763672355,496
0.009794235229492188,0.0007488390162875598,0.0,0.0,entropy,139,169,173,"{'criterion': 'entropy', 'max_depth': 139, 'max_features': 169, 'min_samples_leaf': 173}",,,,,,,,3454
0.008794355392456054,0.0013252239942400685,0.0,0.0,entropy,191,102,89,"{'criterion': 'entropy', 'max_depth': 191, 'max_features': 102, 'min_samples_leaf': 89}",,,,,,,,3453
0.008595657348632813,0.0008001698688813984,0.0,0.0,gini,45,146,123,"{'criterion': 'gini', 'max_depth': 45, 'max_features': 146, 'min_samples_leaf': 123}",,,,,,,,3452
0.008594703674316407,0.0010194868590524628,0.0,0.0,entropy,21,112,41,"{'criterion': 'entropy', 'max_depth': 21, 'max_features': 112, 'min_samples_leaf': 41}",,,,,,,,3451
0.011193990707397461,0.004871935247135228,0.0,0.0,gini,92,95,92,"{'criterion': 'gini', 'max_depth': 92, 'max_features': 95, 'min_samples_leaf': 92}",,,,,,,,3450
0.0803537368774414,0.010493940668839548,0.004198217391967773,0.0003995200155863273,gini,36,6,178,"{'criterion': 'gini', 'max_depth': 36, 'max_features': 6, 'min_samples_leaf': 178}",0.41305890702625975,0.5013333333333333,0.4383954154727794,0.4504881450488145,0.4736842105263158,0.45539200228150056,0.030166980339702658,482
0.15670857429504395,0.04180617755498699,0.007596540451049805,0.008207570475458194,gini,20,10,90,"{'criterion': 'gini', 'max_depth': 20, 'max_features': 10, 'min_samples_leaf': 90}",0.480225988700565,0.4663865546218487,0.46164772727272724,0.48571428571428577,0.4716981132075471,0.47313453390339477,0.008810041340809996,159
0.00799546241760254,0.0006324865129920136,0.0,0.0,entropy,129,99,31,"{'criterion': 'entropy', 'max_depth': 129, 'max_features': 99, 'min_samples_leaf': 31}",,,,,,,,3449
0.012192773818969726,0.0046621500789469075,0.0,0.0,gini,158,136,134,"{'criterion': 'gini', 'max_depth': 158, 'max_features': 136, 'min_samples_leaf': 134}",,,,,,,,3482
0.20408196449279786,0.05120865203496368,0.005596971511840821,0.0024154475243974246,entropy,90,11,122,"{'criterion': 'entropy', 'max_depth': 90, 'max_features': 11, 'min_samples_leaf': 122}",0.4580043072505384,0.4790502793296089,0.4649548924358084,0.4866310160427807,0.4570637119113574,0.4691408413940188,0.011760142749083631,255
0.008394432067871094,0.000799441854866354,0.0,0.0,gini,74,196,146,"{'criterion': 'gini', 'max_depth': 74, 'max_features': 196, 'min_samples_leaf': 146}",,,,,,,,3500
0.010993671417236329,0.005174092444478971,0.0,0.0,gini,32,194,99,"{'criterion': 'gini', 'max_depth': 32, 'max_features': 194, 'min_samples_leaf': 99}",,,,,,,,3501
0.009195804595947266,0.0014687698263193836,0.0,0.0,gini,33,107,176,"{'criterion': 'gini', 'max_depth': 33, 'max_features': 107, 'min_samples_leaf': 176}",,,,,,,,3502
0.007994747161865235,0.0010946694112765438,0.0,0.0,gini,171,125,99,"{'criterion': 'gini', 'max_depth': 171, 'max_features': 125, 'min_samples_leaf': 99}",,,,,,,,3552
0.01479196548461914,0.011662165621434448,0.0,0.0,gini,33,116,21,"{'criterion': 'gini', 'max_depth': 33, 'max_features': 116, 'min_samples_leaf': 21}",,,,,,,,3551
0.009794664382934571,0.002711339967649561,0.0,0.0,entropy,127,139,126,"{'criterion': 'entropy', 'max_depth': 127, 'max_features': 139, 'min_samples_leaf': 126}",,,,,,,,3550
0.013392353057861328,0.00988513525317419,0.0,0.0,entropy,56,153,185,"{'criterion': 'entropy', 'max_depth': 56, 'max_features': 153, 'min_samples_leaf': 185}",,,,,,,,3549
0.06736164093017578,0.009387643625846724,0.003997325897216797,0.0006314302783472979,entropy,130,2,28,"{'criterion': 'entropy', 'max_depth': 130, 'max_features': 2, 'min_samples_leaf': 28}",0.41399000713775874,0.4160331720801658,0.40955137481910275,0.42142353770260743,0.39077340569877883,0.4103542994876827,0.0105076361594126,679
0.012992668151855468,0.008409628826561565,0.0,0.0,gini,22,155,51,"{'criterion': 'gini', 'max_depth': 22, 'max_features': 155, 'min_samples_leaf': 51}",,,,,,,,3548
0.011193466186523438,0.004442432826843258,0.0,0.0,entropy,28,166,157,"{'criterion': 'entropy', 'max_depth': 28, 'max_features': 166, 'min_samples_leaf': 157}",,,,,,,,3547
0.011193799972534179,0.00590922610352243,0.0,0.0,entropy,62,141,149,"{'criterion': 'entropy', 'max_depth': 62, 'max_features': 141, 'min_samples_leaf': 149}",,,,,,,,3553
0.015590715408325195,0.00851775860241625,0.0,0.0,gini,119,150,172,"{'criterion': 'gini', 'max_depth': 119, 'max_features': 150, 'min_samples_leaf': 172}",,,,,,,,3546
0.015390396118164062,0.008328732975687335,0.0,0.0,gini,139,140,129,"{'criterion': 'gini', 'max_depth': 139, 'max_features': 140, 'min_samples_leaf': 129}",,,,,,,,3544
0.01179366111755371,0.006611101063735489,0.0,0.0,entropy,79,35,175,"{'criterion': 'entropy', 'max_depth': 79, 'max_features': 35, 'min_samples_leaf': 175}",,,,,,,,3543
0.020588397979736328,0.009926266480424608,0.0,0.0,gini,60,103,121,"{'criterion': 'gini', 'max_depth': 60, 'max_features': 103, 'min_samples_leaf': 121}",,,,,,,,3542
0.015990304946899413,0.009005609339614768,0.0,0.0,gini,91,39,55,"{'criterion': 'gini', 'max_depth': 91, 'max_features': 39, 'min_samples_leaf': 55}",,,,,,,,3541
0.008795070648193359,0.0007476404207210831,0.0,0.0,gini,113,145,147,"{'criterion': 'gini', 'max_depth': 113, 'max_features': 145, 'min_samples_leaf': 147}",,,,,,,,3540
0.01539163589477539,0.007574970102985886,0.0,0.0,gini,191,127,107,"{'criterion': 'gini', 'max_depth': 191, 'max_features': 127, 'min_samples_leaf': 107}",,,,,,,,3539
0.10993595123291015,0.012626470472350493,0.003599071502685547,0.0004902913907922283,entropy,72,4,121,"{'criterion': 'entropy', 'max_depth': 72, 'max_features': 4, 'min_samples_leaf': 121}",0.4882108183079057,0.4861878453038674,0.47189451769604446,0.3230653643876784,0.4865556978233035,0.4511828487037599,0.06432841020068882,517
0.00919480323791504,0.0014689062377043745,0.0,0.0,entropy,1,126,123,"{'criterion': 'entropy', 'max_depth': 1, 'max_features': 126, 'min_samples_leaf': 123}",,,,,,,,3545
0.01079421043395996,0.004258818917584233,0.0,0.0,entropy,165,56,32,"{'criterion': 'entropy', 'max_depth': 165, 'max_features': 56, 'min_samples_leaf': 32}",,,,,,,,3555
0.010393953323364258,0.004796695732929589,0.0,0.0,gini,52,58,196,"{'criterion': 'gini', 'max_depth': 52, 'max_features': 58, 'min_samples_leaf': 196}",,,,,,,,3563
0.019788408279418947,0.01031652398721373,0.0,0.0,gini,177,41,120,"{'criterion': 'gini', 'max_depth': 177, 'max_features': 41, 'min_samples_leaf': 120}",,,,,,,,3556
0.018588972091674805,0.010977083623402894,0.0,0.0,entropy,76,109,190,"{'criterion': 'entropy', 'max_depth': 76, 'max_features': 109, 'min_samples_leaf': 190}",,,,,,,,3570
0.014991474151611329,0.009289387229041343,0.0,0.0,gini,65,35,92,"{'criterion': 'gini', 'max_depth': 65, 'max_features': 35, 'min_samples_leaf': 92}",,,,,,,,3569
0.009393787384033203,0.0007982969479873728,0.0,0.0,entropy,144,173,49,"{'criterion': 'entropy', 'max_depth': 144, 'max_features': 173, 'min_samples_leaf': 49}",,,,,,,,3568
0.015391254425048828,0.008084468583513763,0.0,0.0,entropy,34,61,7,"{'criterion': 'entropy', 'max_depth': 34, 'max_features': 61, 'min_samples_leaf': 7}",,,,,,,,3567
0.01638960838317871,0.009018548446849984,0.0,0.0,entropy,35,191,125,"{'criterion': 'entropy', 'max_depth': 35, 'max_features': 191, 'min_samples_leaf': 125}",,,,,,,,3566
0.40645298957824705,0.04915145386670292,0.0039981365203857425,0.0006324106017562142,gini,19,27,3,"{'criterion': 'gini', 'max_depth': 19, 'max_features': 27, 'min_samples_leaf': 3}",0.43902439024390244,0.3916327716443928,0.3947963800904977,0.4166185804962493,0.4208118925100057,0.41257680299700955,0.017540943098113253,677
0.007595252990722656,0.0007992744588038329,0.0,0.0,gini,3,53,90,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 53, 'min_samples_leaf': 90}",,,,,,,,3565
0.008594703674316407,0.001742798837370526,0.0,0.0,entropy,128,89,30,"{'criterion': 'entropy', 'max_depth': 128, 'max_features': 89, 'min_samples_leaf': 30}",,,,,,,,3571
