mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_leaf_size,param_n_neighbors,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.3936037063598633,0.019065519542201783,12.875509977340698,0.389052842316117,kd_tree,5,20,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 5, 'n_neighbors': 20, 'weights': 'uniform'}",0.45102184637068365,0.43628509719222464,0.4223693892568065,0.4226579520697168,0.42715700141442714,0.4318982572607717,0.010803870579475279,61
0.27584118843078614,0.016434289031422026,10.656169176101685,0.5285691255471456,kd_tree,56,26,distance,"{'algorithm': 'kd_tree', 'leaf_size': 56, 'n_neighbors': 26, 'weights': 'distance'}",0.46505190311418687,0.43909348441926344,0.4465049928673324,0.44982698961937717,0.454421768707483,0.45097982774552864,0.008631437926195801,1
0.014193248748779298,0.005415295812439869,2.7118762969970702,0.1671525119795281,brute,16,8,uniform,"{'algorithm': 'brute', 'leaf_size': 16, 'n_neighbors': 8, 'weights': 'uniform'}",0.4190751445086705,0.38599105812220563,0.39671886651752425,0.3920994879297732,0.41384180790960445,0.4015452729975556,0.012751092670710392,88
0.23934521675109863,0.04195314306478595,17.068094730377197,0.26900695888114556,ball_tree,54,2,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 54, 'n_neighbors': 2, 'weights': 'uniform'}",0.31148804934464147,0.30197268588770865,0.2978395061728395,0.3157894736842105,0.2898330804248862,0.3033845591028572,0.009337366140419034,97
0.012030982971191406,0.0005752485412920473,3.0107346534729005,0.1703820664704109,brute,43,29,uniform,"{'algorithm': 'brute', 'leaf_size': 43, 'n_neighbors': 29, 'weights': 'uniform'}",0.4671328671328671,0.4474431818181818,0.4378612716763006,0.4377199155524279,0.455106237148732,0.44905269466570186,0.011133807754767282,13
0.017590856552124022,0.007332805694195055,2.723207473754883,0.2766031193685636,brute,28,24,distance,"{'algorithm': 'brute', 'leaf_size': 28, 'n_neighbors': 24, 'weights': 'distance'}",0.46514837819185645,0.44287729196050774,0.4420600858369099,0.44920525224602625,0.4513936097892591,0.45013692360491186,0.008315390555420148,5
0.01739053726196289,0.0065263749214121295,2.9024735927581786,0.1350820576856673,brute,2,17,distance,"{'algorithm': 'brute', 'leaf_size': 2, 'n_neighbors': 17, 'weights': 'distance'}",0.4587912087912088,0.4441340782122905,0.43750000000000006,0.4464163822525597,0.44051665533650575,0.445471664918513,0.007323816485213349,40
0.32204737663269045,0.040743206373037674,8.365143203735352,0.3447200978063851,auto,48,6,distance,"{'algorithm': 'auto', 'leaf_size': 48, 'n_neighbors': 6, 'weights': 'distance'}",0.44516129032258067,0.41968911917098445,0.41561879549966907,0.4355044699872286,0.4295554164057607,0.42910581827724475,0.010672366843789584,69
0.34163494110107423,0.045585648213816714,7.825755786895752,0.5542120302022928,kd_tree,13,5,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 13, 'n_neighbors': 5, 'weights': 'uniform'}",0.4434389140271493,0.4302477183833116,0.41628365068942874,0.4395886889460155,0.42218021424070573,0.4303478372573221,0.010210691105629858,67
0.3810089588165283,0.015235099142955651,11.19488091468811,0.2843530659984717,kd_tree,3,5,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 3, 'n_neighbors': 5, 'weights': 'uniform'}",0.4434389140271493,0.4302477183833116,0.41628365068942874,0.4395886889460155,0.42218021424070573,0.4303478372573221,0.010210691105629858,67
0.28183727264404296,0.019297255279212513,8.62320499420166,0.9108772298898308,auto,43,16,uniform,"{'algorithm': 'auto', 'leaf_size': 43, 'n_neighbors': 16, 'weights': 'uniform'}",0.4391988555078684,0.42888086642599277,0.41678939617083943,0.42528735632183906,0.4345991561181435,0.4289511261089366,0.00772336741818927,71
0.32264256477355957,0.02678919879240034,9.982410001754761,0.2414103495460921,auto,58,20,distance,"{'algorithm': 'auto', 'leaf_size': 58, 'n_neighbors': 20, 'weights': 'distance'}",0.4625943719972546,0.4456902592852137,0.4444444444444445,0.44628099173553715,0.4379263301500682,0.4473872795225036,0.00816736497547933,27
0.34966130256652833,0.018006647124247935,9.264009141921997,0.33288568197967927,kd_tree,5,3,distance,"{'algorithm': 'kd_tree', 'leaf_size': 5, 'n_neighbors': 3, 'weights': 'distance'}",0.4177292046144505,0.4168674698795181,0.40340218712029163,0.43899521531100477,0.38895558223289317,0.4131899318316316,0.016632171150812152,84
0.01239328384399414,0.0020579303104758598,2.5179275989532472,0.16315884662707367,brute,15,26,distance,"{'algorithm': 'brute', 'leaf_size': 15, 'n_neighbors': 26, 'weights': 'distance'}",0.46505190311418687,0.43878273177636234,0.4465049928673324,0.44982698961937717,0.454421768707483,0.4509176772169484,0.008717491409104406,3
0.27176995277404786,0.05465732876677832,14.97822709083557,0.4663666699319415,ball_tree,58,2,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 58, 'n_neighbors': 2, 'weights': 'uniform'}",0.31148804934464147,0.30197268588770865,0.2978395061728395,0.3157894736842105,0.2898330804248862,0.3033845591028572,0.009337366140419034,97
0.013593435287475586,0.0014966252259449918,2.5052108764648438,0.20915346339546032,brute,56,1,distance,"{'algorithm': 'brute', 'leaf_size': 56, 'n_neighbors': 1, 'weights': 'distance'}",0.40728831725616294,0.3726027397260274,0.38628944504896623,0.41586280814576637,0.37593984962406013,0.3915966319601966,0.017141442776685292,94
0.014392566680908204,0.0016240036279452918,2.894015836715698,0.17911539496224957,brute,30,12,distance,"{'algorithm': 'brute', 'leaf_size': 30, 'n_neighbors': 12, 'weights': 'distance'}",0.4507422402159244,0.44091223220456116,0.4351464435146443,0.442489851150203,0.4416445623342175,0.4421870658839101,0.0049954491515113554,47
0.33909287452697756,0.04195368466030791,11.341622400283814,0.5404202348838668,kd_tree,27,25,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 27, 'n_neighbors': 25, 'weights': 'uniform'}",0.4625,0.445074415308292,0.4396240057845264,0.4453781512605042,0.44810996563573885,0.4481373075978123,0.007691010873191624,23
0.012628555297851562,0.002177251596657661,2.921800374984741,0.28705822272386494,brute,46,26,distance,"{'algorithm': 'brute', 'leaf_size': 46, 'n_neighbors': 26, 'weights': 'distance'}",0.46505190311418687,0.43878273177636234,0.4465049928673324,0.44982698961937717,0.454421768707483,0.4509176772169484,0.008717491409104406,3
0.33580493927001953,0.07488356059161262,9.37292971611023,0.1877894484365094,auto,37,12,uniform,"{'algorithm': 'auto', 'leaf_size': 37, 'n_neighbors': 12, 'weights': 'uniform'}",0.4199288256227758,0.41358936484490394,0.40383198231392775,0.42074927953890495,0.426367461430575,0.4168933827502174,0.007685788651724984,77
0.20927891731262208,0.021102660473090996,12.685669088363648,0.24954745687463945,ball_tree,30,22,distance,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'n_neighbors': 22, 'weights': 'distance'}",0.4646048109965636,0.4456981664315938,0.43985765124555165,0.437976437976438,0.44459551325628827,0.44654651598128703,0.009474336661870753,33
0.20331673622131347,0.031167524498637827,12.108910751342773,0.10247308266743359,ball_tree,35,1,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 35, 'n_neighbors': 1, 'weights': 'uniform'}",0.40728831725616294,0.37349397590361444,0.38628944504896623,0.41586280814576637,0.37573805689747714,0.3917345206503974,0.01698439295280162,92
0.24905567169189452,0.03412313745088222,12.434043455123902,0.3768157354805568,ball_tree,16,5,distance,"{'algorithm': 'ball_tree', 'leaf_size': 16, 'n_neighbors': 5, 'weights': 'distance'}",0.4307692307692308,0.42857142857142855,0.4212572909915749,0.4365028717294193,0.41837368094351335,0.42709490060103333,0.006547184372720601,72
0.35862417221069337,0.029355707852177015,10.919741439819337,0.12885000919499423,auto,25,22,uniform,"{'algorithm': 'auto', 'leaf_size': 25, 'n_neighbors': 22, 'weights': 'uniform'}",0.44805653710247345,0.43578643578643583,0.42352941176470593,0.42363112391930835,0.43613267466478484,0.4334272366475417,0.00917422922362754,59
0.01579127311706543,0.008128648433906167,2.6834965705871583,0.20960577574191736,brute,53,14,distance,"{'algorithm': 'brute', 'leaf_size': 53, 'n_neighbors': 14, 'weights': 'distance'}",0.4411164057181757,0.4411969380654141,0.43802816901408453,0.4456521739130435,0.448298865910607,0.44285851052426495,0.003647738289841693,42
0.3754796028137207,0.049595159554952334,6.196446704864502,0.26507276189432954,kd_tree,32,1,distance,"{'algorithm': 'kd_tree', 'leaf_size': 32, 'n_neighbors': 1, 'weights': 'distance'}",0.4081414033208356,0.3745892661555312,0.38607939097335514,0.41586280814576637,0.37573805689747714,0.39208218509859305,0.01692680004923786,89
0.3403027057647705,0.022041596658800285,13.236256504058838,0.6928745729580179,auto,34,23,distance,"{'algorithm': 'auto', 'leaf_size': 34, 'n_neighbors': 23, 'weights': 'distance'}",0.46418732782369143,0.4452247191011236,0.443019943019943,0.4447513812154696,0.44672131147540983,0.44878093652712747,0.007793227735887743,19
0.011992359161376953,0.0015487736566174167,3.067966270446777,0.12159083501926113,brute,16,14,distance,"{'algorithm': 'brute', 'leaf_size': 16, 'n_neighbors': 14, 'weights': 'distance'}",0.4411164057181757,0.4411969380654141,0.43802816901408453,0.4456521739130435,0.448298865910607,0.44285851052426495,0.003647738289841693,42
0.016590070724487305,0.004027984834446023,2.98641414642334,0.309820099336153,brute,21,28,distance,"{'algorithm': 'brute', 'leaf_size': 21, 'n_neighbors': 28, 'weights': 'distance'}",0.46518105849582175,0.439404677533664,0.4426934097421204,0.44645340751043117,0.4508196721311475,0.44891044508263694,0.008982496173287722,15
0.016990089416503908,0.0035193343157613245,3.3677196502685547,0.23409628497332852,brute,56,4,distance,"{'algorithm': 'brute', 'leaf_size': 56, 'n_neighbors': 4, 'weights': 'distance'}",0.42638973732437385,0.4076120319214242,0.4105716041794714,0.43272727272727274,0.4050029779630733,0.41646072482312313,0.011022222471906755,78
0.4377760887145996,0.0718677605679479,10.862263631820678,0.34555321246302695,auto,14,27,uniform,"{'algorithm': 'auto', 'leaf_size': 14, 'n_neighbors': 27, 'weights': 'uniform'}",0.4660601819454164,0.44207533759772566,0.434971098265896,0.4411557434813249,0.4538619275461381,0.4476248577673002,0.011059172304067149,25
0.38040957450866697,0.06489174424746637,9.614897632598877,0.5673684846347335,auto,46,29,distance,"{'algorithm': 'auto', 'leaf_size': 46, 'n_neighbors': 29, 'weights': 'distance'}",0.4660194174757282,0.4425531914893617,0.44603288062902074,0.44041811846689893,0.451568894952251,0.4493185006026521,0.009162602330146555,9
0.3564896583557129,0.050728837202815055,10.34805965423584,0.3491190058550516,auto,47,24,distance,"{'algorithm': 'auto', 'leaf_size': 47, 'n_neighbors': 24, 'weights': 'distance'}",0.46514837819185645,0.44287729196050774,0.4420600858369099,0.44920525224602625,0.4513936097892591,0.45013692360491186,0.008315390555420148,5
0.3368056297302246,0.01986833384621952,7.922223091125488,0.35348502181885527,kd_tree,58,3,distance,"{'algorithm': 'kd_tree', 'leaf_size': 58, 'n_neighbors': 3, 'weights': 'distance'}",0.4177292046144505,0.4168674698795181,0.40340218712029163,0.43899521531100477,0.38872225554889017,0.413143266494831,0.016700288499809823,85
0.3152780532836914,0.022597052707389324,10.240789699554444,0.967340176581989,auto,41,7,uniform,"{'algorithm': 'auto', 'leaf_size': 41, 'n_neighbors': 7, 'weights': 'uniform'}",0.45819618169848586,0.4353099730458221,0.4226312201772324,0.42790697674418604,0.4444444444444444,0.43769775922203424,0.012603686989558029,53
0.014790964126586915,0.006332884552904742,2.999939298629761,0.5761931518603486,brute,49,3,distance,"{'algorithm': 'brute', 'leaf_size': 49, 'n_neighbors': 3, 'weights': 'distance'}",0.4177292046144505,0.4168674698795181,0.40340218712029163,0.4380610412926391,0.38895558223289317,0.41300309702795845,0.01634399265847137,87
0.018788242340087892,0.0057023091903391,3.6911531925201415,0.345474855995232,brute,13,29,distance,"{'algorithm': 'brute', 'leaf_size': 13, 'n_neighbors': 29, 'weights': 'distance'}",0.4660194174757282,0.4425531914893617,0.44603288062902074,0.4415041782729805,0.452624403544649,0.4497468142823481,0.009017324382584107,8
0.30925517082214354,0.09753165211701352,11.179121828079223,0.2264171174058569,ball_tree,28,7,distance,"{'algorithm': 'ball_tree', 'leaf_size': 28, 'n_neighbors': 7, 'weights': 'distance'}",0.4441524310118266,0.43239712606139774,0.4216216216216216,0.4306282722513089,0.4400256574727389,0.4337650216837788,0.007826446620732197,58
0.4734200477600098,0.08605508965560778,16.731593942642213,0.6996144772453504,auto,4,21,uniform,"{'algorithm': 'auto', 'leaf_size': 4, 'n_neighbors': 21, 'weights': 'uniform'}",0.46440912232204556,0.44866385372714485,0.4385334291876348,0.43319268635724334,0.44276901987662787,0.44551362229413927,0.010724041029215604,38
0.009794235229492188,0.0007480734497714237,2.756378936767578,0.23615649515035583,brute,12,18,uniform,"{'algorithm': 'brute', 'leaf_size': 12, 'n_neighbors': 18, 'weights': 'uniform'}",0.436830835117773,0.43659942363112386,0.420897718910964,0.4319654427645789,0.42766407904022585,0.43079149989293314,0.005987509553756738,64
0.3265530586242676,0.07670814635970062,8.348998165130615,0.21209090226052296,auto,23,14,distance,"{'algorithm': 'auto', 'leaf_size': 23, 'n_neighbors': 14, 'weights': 'distance'}",0.4411164057181757,0.4411969380654141,0.43802816901408453,0.4453496266123558,0.448298865910607,0.4427980010641274,0.003603131149891675,45
0.3476274013519287,0.02848177978312619,11.113260984420776,0.3569369867053128,auto,8,12,uniform,"{'algorithm': 'auto', 'leaf_size': 8, 'n_neighbors': 12, 'weights': 'uniform'}",0.4202279202279202,0.41358936484490394,0.40383198231392775,0.42074927953890495,0.426367461430575,0.4169532016712464,0.0077103057168441316,74
0.21153678894042968,0.04773120555461943,10.157280921936035,0.8824592888348886,ball_tree,55,1,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 55, 'n_neighbors': 1, 'weights': 'uniform'}",0.40728831725616294,0.37349397590361444,0.38628944504896623,0.41586280814576637,0.37573805689747714,0.3917345206503974,0.01698439295280162,92
0.2694704532623291,0.018727258638587967,12.724508094787598,0.24277194449241454,ball_tree,7,10,distance,"{'algorithm': 'ball_tree', 'leaf_size': 7, 'n_neighbors': 10, 'weights': 'distance'}",0.45521885521885525,0.4312114989733059,0.4322446143154969,0.4416277518345563,0.4489795918367347,0.44185646243578985,0.009327890364877123,48
0.3312371253967285,0.029179860951933756,9.963613843917846,0.3419200002957486,auto,38,28,distance,"{'algorithm': 'auto', 'leaf_size': 38, 'n_neighbors': 28, 'weights': 'distance'}",0.46518105849582175,0.439404677533664,0.4426934097421204,0.44645340751043117,0.4508196721311475,0.44891044508263694,0.008982496173287722,15
0.2854680061340332,0.024047865086812788,9.501784610748292,0.22867009627959037,kd_tree,48,18,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 48, 'n_neighbors': 18, 'weights': 'uniform'}",0.436830835117773,0.43659942363112386,0.420897718910964,0.4319654427645789,0.42766407904022585,0.43079149989293314,0.005987509553756738,64
0.31748089790344236,0.02266493429404082,7.667308950424195,0.30162492729785884,kd_tree,33,3,distance,"{'algorithm': 'kd_tree', 'leaf_size': 33, 'n_neighbors': 3, 'weights': 'distance'}",0.4177292046144505,0.4168674698795181,0.40340218712029163,0.43899521531100477,0.38872225554889017,0.413143266494831,0.016700288499809823,85
0.25585165023803713,0.03612297142491931,16.13382911682129,0.34744969067066983,ball_tree,4,28,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 4, 'n_neighbors': 28, 'weights': 'uniform'}",0.4566145092460882,0.42752562225475843,0.4249084249084249,0.43266475644699137,0.44288717589348287,0.4369200977499491,0.0116113758843343,56
0.011794233322143554,0.0007488126846042682,2.8173192024230955,0.20484283815788495,brute,20,10,uniform,"{'algorithm': 'brute', 'leaf_size': 20, 'n_neighbors': 10, 'weights': 'uniform'}",0.42620590352771776,0.40976331360946744,0.4053452115812918,0.40405503258508324,0.42937062937062936,0.41494801813483795,0.010700503607638146,82
0.3074207782745361,0.04206578324341403,11.500720119476318,0.30447923382276654,auto,40,25,uniform,"{'algorithm': 'auto', 'leaf_size': 40, 'n_neighbors': 25, 'weights': 'uniform'}",0.4625,0.44539007092198585,0.4396240057845264,0.4453781512605042,0.44810996563573885,0.4482004387205511,0.007666867857740483,20
0.014991140365600586,0.004601412650609511,2.6577356815338136,0.23465907961726848,brute,25,14,distance,"{'algorithm': 'brute', 'leaf_size': 25, 'n_neighbors': 14, 'weights': 'distance'}",0.4411164057181757,0.4411969380654141,0.43802816901408453,0.4456521739130435,0.448298865910607,0.44285851052426495,0.003647738289841693,42
0.2626797199249268,0.030347445142584608,12.383196115493774,0.8094146737071114,ball_tree,40,2,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 40, 'n_neighbors': 2, 'weights': 'uniform'}",0.31148804934464147,0.30197268588770865,0.2978395061728395,0.3157894736842105,0.2898330804248862,0.3033845591028572,0.009337366140419034,97
0.2124767303466797,0.02819370909511295,13.228045463562012,0.8766574771331525,ball_tree,58,19,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 58, 'n_neighbors': 19, 'weights': 'uniform'}",0.4686423156443832,0.44943820224719105,0.42867383512544804,0.4452198185624564,0.44398907103825136,0.44719264852354607,0.012823666773226229,32
0.016590309143066407,0.005744621907877069,2.83276686668396,0.14061148830217873,brute,20,28,distance,"{'algorithm': 'brute', 'leaf_size': 20, 'n_neighbors': 28, 'weights': 'distance'}",0.46518105849582175,0.439404677533664,0.4426934097421204,0.44645340751043117,0.4508196721311475,0.44891044508263694,0.008982496173287722,15
0.2722953796386719,0.055881131640461434,12.101635599136353,0.2796973976664199,ball_tree,18,1,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 18, 'n_neighbors': 1, 'weights': 'uniform'}",0.40728831725616294,0.3726027397260274,0.38628944504896623,0.41586280814576637,0.37573805689747714,0.39155627341488,0.01717845585708875,95
0.32581133842468263,0.03534703473450253,8.886876153945924,0.5020160398040094,kd_tree,20,7,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 20, 'n_neighbors': 7, 'weights': 'uniform'}",0.45819618169848586,0.4353099730458221,0.4226312201772324,0.42790697674418604,0.4434447300771208,0.4374978163485695,0.012502596973504757,54
0.3028561592102051,0.018709332771367635,6.9478950023651125,0.4416567565879462,kd_tree,50,1,distance,"{'algorithm': 'kd_tree', 'leaf_size': 50, 'n_neighbors': 1, 'weights': 'distance'}",0.4081414033208356,0.3745892661555312,0.38607939097335514,0.41586280814576637,0.37573805689747714,0.39208218509859305,0.01692680004923786,89
0.014791250228881836,0.004530901699107588,2.8437548160552977,0.21877755144880243,brute,46,9,distance,"{'algorithm': 'brute', 'leaf_size': 46, 'n_neighbors': 9, 'weights': 'distance'}",0.4530313124583611,0.4246112237998647,0.43370165745856354,0.4420772303595206,0.4434270765206017,0.4393697001193823,0.009595540691817174,50
0.3888453483581543,0.12530102996652567,10.066052770614624,0.6253345815944762,kd_tree,50,17,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 50, 'n_neighbors': 17, 'weights': 'uniform'}",0.4598337950138504,0.4527777777777778,0.4320457796852647,0.446911866759195,0.44792375765827086,0.4478985953788717,0.009149223389263779,24
0.2495575428009033,0.04873250051475409,12.71888108253479,0.45394679348298905,ball_tree,17,5,distance,"{'algorithm': 'ball_tree', 'leaf_size': 17, 'n_neighbors': 5, 'weights': 'distance'}",0.42976266837716487,0.42857142857142855,0.4212572909915749,0.4365028717294193,0.41837368094351335,0.42689358812262024,0.006445801194647565,73
0.32810420989990235,0.026895135736543944,11.29028034210205,0.1959611396334089,kd_tree,11,22,distance,"{'algorithm': 'kd_tree', 'leaf_size': 11, 'n_neighbors': 22, 'weights': 'distance'}",0.4646048109965636,0.4456981664315938,0.43985765124555165,0.437976437976438,0.44459551325628827,0.44654651598128703,0.009474336661870753,33
0.013991546630859376,0.001413504357343133,2.7290672779083254,0.08302883910355463,brute,52,18,uniform,"{'algorithm': 'brute', 'leaf_size': 52, 'n_neighbors': 18, 'weights': 'uniform'}",0.436830835117773,0.43659942363112386,0.420897718910964,0.4319654427645789,0.42766407904022585,0.43079149989293314,0.005987509553756738,64
0.44048562049865725,0.10217737027271193,11.63814902305603,0.4139789427536592,auto,7,15,uniform,"{'algorithm': 'auto', 'leaf_size': 7, 'n_neighbors': 15, 'weights': 'uniform'}",0.4558521560574949,0.44645340751043117,0.44318181818181823,0.4479669193659545,0.4522207267833109,0.4491350055798019,0.004441567734255575,11
0.29962615966796874,0.031064120212745214,8.95363712310791,0.3332003164949809,auto,26,16,distance,"{'algorithm': 'auto', 'leaf_size': 26, 'n_neighbors': 16, 'weights': 'distance'}",0.4534246575342466,0.445993031358885,0.44538407329105006,0.4480651731160897,0.44309764309764316,0.4471929156795829,0.0034950917089171195,31
0.22906732559204102,0.027468002019516203,12.639131832122803,0.21738956245481217,ball_tree,16,20,distance,"{'algorithm': 'ball_tree', 'leaf_size': 16, 'n_neighbors': 20, 'weights': 'distance'}",0.4625943719972546,0.4456902592852137,0.4444444444444445,0.44628099173553715,0.4379263301500682,0.4473872795225036,0.00816736497547933,27
0.21347694396972655,0.012978465864262361,11.769733095169068,0.5197376893377097,ball_tree,35,29,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 35, 'n_neighbors': 29, 'weights': 'uniform'}",0.4671328671328671,0.4474431818181818,0.4378612716763006,0.4377199155524279,0.455106237148732,0.44905269466570186,0.011133807754767282,13
0.41542205810546873,0.03688408978270564,8.689361429214477,0.4243069168283165,auto,15,4,distance,"{'algorithm': 'auto', 'leaf_size': 15, 'n_neighbors': 4, 'weights': 'distance'}",0.42638973732437385,0.4063842848373235,0.40959409594095947,0.43246517262265294,0.4050029779630733,0.41596725373767657,0.011255889730792298,80
0.01359262466430664,0.0022439908717826074,3.1441784381866453,0.17613217711120596,brute,34,27,uniform,"{'algorithm': 'brute', 'leaf_size': 34, 'n_neighbors': 27, 'weights': 'uniform'}",0.4660601819454164,0.44207533759772566,0.434971098265896,0.4411557434813249,0.4538619275461381,0.4476248577673002,0.011059172304067149,25
0.25968470573425295,0.09852838644665621,12.252999687194825,0.6046042325372312,ball_tree,58,26,distance,"{'algorithm': 'ball_tree', 'leaf_size': 58, 'n_neighbors': 26, 'weights': 'distance'}",0.46505190311418687,0.43909348441926344,0.4465049928673324,0.44982698961937717,0.454421768707483,0.45097982774552864,0.008631437926195801,1
