mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.18969011306762695,0.03511588734869076,0.0039980411529541016,0.0006321085274965519,gini,8,21,11,"{'criterion': 'gini', 'max_depth': 8, 'max_features': 21, 'min_samples_leaf': 11}",0.4829467939972714,0.4479669193659545,0.44460127028934365,0.4605978260869565,0.471864406779661,0.46159544330383745,0.014400455607967525,59
0.24165916442871094,0.06538254584235023,0.0043983936309814455,0.0018537614936270591,entropy,8,15,14,"{'criterion': 'entropy', 'max_depth': 8, 'max_features': 15, 'min_samples_leaf': 14}",0.46271777003484316,0.4513399153737658,0.4394160583941606,0.4342857142857143,0.4696464309539693,0.4514811778084907,0.01339782410708014,124
0.04757261276245117,0.012978497445920997,0.004397296905517578,0.0013553131869390106,entropy,4,5,9,"{'criterion': 'entropy', 'max_depth': 4, 'max_features': 5, 'min_samples_leaf': 9}",0.49273531269741,0.42846441947565544,0.43909348441926344,0.36630036630036633,0.46111493461803166,0.4375417035021454,0.04186207103537157,246
0.025385332107543946,0.015529343918288436,0.003597879409790039,0.0004898045339619595,gini,2,3,7,"{'criterion': 'gini', 'max_depth': 2, 'max_features': 3, 'min_samples_leaf': 7}",0.0,0.4540750323415266,0.0,0.2591973244147157,0.26424870466321243,0.19550421228389095,0.17440486277175185,494
0.16790251731872557,0.04857226636353494,0.005797386169433594,0.004618833636169941,gini,9,16,12,"{'criterion': 'gini', 'max_depth': 9, 'max_features': 16, 'min_samples_leaf': 12}",0.4584717607973422,0.3985559566787003,0.4441340782122905,0.45925925925925926,0.45042678923177937,0.4421695688358743,0.022503364782488225,201
0.2164745807647705,0.03771715944764457,0.004197597503662109,0.0003995897377305001,gini,16,14,14,"{'criterion': 'gini', 'max_depth': 16, 'max_features': 14, 'min_samples_leaf': 14}",0.43886318572372773,0.44047619047619047,0.4448742746615087,0.4103242885506287,0.4141084258654474,0.42972927305550057,0.01448350757857521,296
0.02898297309875488,0.011707131791622352,0.003597879409790039,0.0004892204842100213,gini,2,3,10,"{'criterion': 'gini', 'max_depth': 2, 'max_features': 3, 'min_samples_leaf': 10}",0.48010107391029694,0.3964886613021214,0.4233358264771877,0.0,0.0,0.2599851123379212,0.21398702227157831,486
0.23026614189147948,0.04628719674427808,0.00799560546875,0.00799572469421304,entropy,11,11,11,"{'criterion': 'entropy', 'max_depth': 11, 'max_features': 11, 'min_samples_leaf': 11}",0.45998655010087425,0.44595513256288244,0.4461221688400824,0.4600389863547758,0.4448793215916503,0.4513964318900531,0.007048151449582818,126
0.07875399589538574,0.011154820353232939,0.004797172546386719,0.0009791214764126245,gini,15,4,5,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 4, 'min_samples_leaf': 5}",0.42297979797979796,0.4017971758664955,0.3850267379679144,0.3987012987012987,0.4100946372239747,0.4037199295478963,0.012568997404003879,412
0.09254560470581055,0.021300544720780783,0.00559701919555664,0.0037182458331047165,gini,7,8,6,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 8, 'min_samples_leaf': 6}",0.4750171115674196,0.46868402533427167,0.4675505931612003,0.4303621169916435,0.48262295081967216,0.4648473595748414,0.01805909705211122,42
0.13871893882751465,0.029215777076570613,0.005396699905395508,0.003380150265047581,entropy,12,5,7,"{'criterion': 'entropy', 'max_depth': 12, 'max_features': 5, 'min_samples_leaf': 7}",0.42738589211618255,0.42005420054200543,0.44591904445919045,0.43783068783068785,0.39757412398921826,0.4257527897874569,0.01662366744976081,320
0.03677773475646973,0.0027100779191588337,0.00419774055480957,0.00039987615261868485,entropy,19,1,11,"{'criterion': 'entropy', 'max_depth': 19, 'max_features': 1, 'min_samples_leaf': 11}",0.3315589353612168,0.372930165586753,0.3246153846153846,0.3192632386799693,0.3531114327062229,0.3402958313899093,0.019969071710708483,464
0.3390032768249512,0.08314475685624534,0.0037976741790771485,0.0003995420113570174,gini,16,21,4,"{'criterion': 'gini', 'max_depth': 16, 'max_features': 21, 'min_samples_leaf': 4}",0.4385423100679432,0.4196151458721291,0.41285537700865266,0.42435655994978033,0.40975609756097564,0.42102509809189614,0.01013581801662016,354
0.11473302841186524,0.023450895385130902,0.004797887802124023,0.0007478696933280333,gini,14,8,17,"{'criterion': 'gini', 'max_depth': 14, 'max_features': 8, 'min_samples_leaf': 17}",0.4271978021978021,0.43767313019390586,0.42991913746630733,0.4467805519053877,0.4202600958247776,0.43236614351763614,0.009112576563259105,275
0.20048365592956544,0.03424145845579755,0.004197835922241211,0.0003999472623788005,entropy,17,7,4,"{'criterion': 'entropy', 'max_depth': 17, 'max_features': 7, 'min_samples_leaf': 4}",0.41969230769230764,0.4138785625774473,0.418977202711029,0.394419784400761,0.3887107119948685,0.4071357138752827,0.012996387740040794,404
0.22327065467834473,0.059269695224527595,0.0039977550506591795,0.000632485269149379,gini,15,15,5,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 15, 'min_samples_leaf': 5}",0.43483556638246035,0.4219948849104859,0.39487179487179486,0.43368950345694535,0.42124999999999996,0.4213283499243373,0.014391961130783473,352
0.481121301651001,0.09173486217724573,0.00419774055480957,0.0007479076837601907,entropy,18,20,1,"{'criterion': 'entropy', 'max_depth': 18, 'max_features': 20, 'min_samples_leaf': 1}",0.43473053892215563,0.41550575408843127,0.4102878138395591,0.41269841269841273,0.408930669800235,0.41643063786975876,0.009419714447646296,372
0.29183053970336914,0.06147192334898516,0.005197000503540039,0.0019378986025059262,gini,13,20,11,"{'criterion': 'gini', 'max_depth': 13, 'max_features': 20, 'min_samples_leaf': 11}",0.4641025641025641,0.4214659685863874,0.44357976653696496,0.47227658186562294,0.4132450331125828,0.44293398284082447,0.023029647668785354,196
0.03577876091003418,0.001938016718554043,0.0039981365203857425,3.8738433859996607e-07,gini,5,5,16,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 5, 'min_samples_leaf': 16}",0.4497126436781609,0.3750985027580772,0.4273127753303965,0.3376425855513308,0.4565217391304348,0.40925764928968,0.04580841185155506,399
0.06696047782897949,0.014810834189917304,0.004397392272949219,0.0013559177464497099,gini,16,3,16,"{'criterion': 'gini', 'max_depth': 16, 'max_features': 3, 'min_samples_leaf': 16}",0.43636363636363634,0.45045045045045046,0.4,0.40513166779203247,0.3352353780313837,0.40543622652750055,0.03985119691807057,407
0.461733341217041,0.10226574263406478,0.0039978504180908205,4.370284743266906e-07,entropy,14,19,7,"{'criterion': 'entropy', 'max_depth': 14, 'max_features': 19, 'min_samples_leaf': 7}",0.42627173213135866,0.41280209013716523,0.4270096463022508,0.4334170854271357,0.4242424242424242,0.4247485956480669,0.006716401019463239,327
0.19648594856262208,0.03422466189177868,0.00459747314453125,0.0017418361270783195,entropy,8,15,5,"{'criterion': 'entropy', 'max_depth': 8, 'max_features': 15, 'min_samples_leaf': 5}",0.4728005372733379,0.44989488437281006,0.47248322147651006,0.46480743691899074,0.4828033744321869,0.4685578908947671,0.010942721664627068,30
0.04217534065246582,0.009342013693109504,0.003797769546508789,0.00039911290081023746,gini,2,14,15,"{'criterion': 'gini', 'max_depth': 2, 'max_features': 14, 'min_samples_leaf': 15}",0.4824624194702935,0.30017152658662094,0.43458980044345896,0.44992743105950656,0.43541364296081275,0.4205129641041386,0.06261820026466428,357
0.42195496559143064,0.1139248213136698,0.003797769546508789,0.0007479459945000655,entropy,14,17,15,"{'criterion': 'entropy', 'max_depth': 14, 'max_features': 17, 'min_samples_leaf': 15}",0.4697462589459987,0.45070422535211274,0.4207612456747405,0.4105263157894737,0.42580645161290326,0.43550889947504573,0.021628014179722446,261
0.1613069534301758,0.04624838865138892,0.003797626495361328,0.0004001143577910079,gini,14,10,10,"{'criterion': 'gini', 'max_depth': 14, 'max_features': 10, 'min_samples_leaf': 10}",0.4555984555984556,0.4060564349621472,0.4201342281879195,0.4108527131782945,0.4041857423152388,0.4193655148484111,0.018939069720802643,363
0.2108778476715088,0.060177719897413495,0.005597114562988281,0.001853951971204425,gini,19,10,9,"{'criterion': 'gini', 'max_depth': 19, 'max_features': 10, 'min_samples_leaf': 9}",0.4277530235518778,0.4115384615384615,0.4324324324324324,0.4201474201474201,0.42579075425790747,0.42353241838561984,0.0071754728462879195,336
0.08455047607421876,0.007959478623685647,0.0035980701446533202,0.0007994652505451631,entropy,6,8,4,"{'criterion': 'entropy', 'max_depth': 6, 'max_features': 8, 'min_samples_leaf': 4}",0.47632311977715874,0.42033383915022765,0.4751226348983882,0.45121107266435984,0.4834737524303305,0.461292883784093,0.023188131432114956,61
0.05616745948791504,0.02208193878709987,0.003997707366943359,0.0006318822962424844,gini,3,9,18,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 9, 'min_samples_leaf': 18}",0.48046309696092626,0.4375461936437547,0.48104755341144034,0.38174904942965776,0.46470185058259084,0.449101548805674,0.037195023144531277,147
0.034979391098022464,0.003344915798494932,0.008595466613769531,0.010700918885343063,gini,3,7,13,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 7, 'min_samples_leaf': 13}",0.3967551622418879,0.3987635239567233,0.43090638930163444,0.38307349665924273,0.4734042553191489,0.4165805654957275,0.03245728946865151,371
0.3372040748596191,0.10497404304015273,0.008595657348632813,0.009702338329193077,gini,15,20,1,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 20, 'min_samples_leaf': 1}",0.44888082274652147,0.42002600780234073,0.42510876320696084,0.43037974683544306,0.42795830778663396,0.43047072967558,0.009829496100267813,286
0.2892321586608887,0.062268491933219094,0.004397439956665039,0.0004897458260564344,entropy,16,11,1,"{'criterion': 'entropy', 'max_depth': 16, 'max_features': 11, 'min_samples_leaf': 1}",0.44841979725700654,0.4283919597989949,0.42706393544382376,0.4231955582973473,0.41616405307599513,0.42864706077463344,0.010761754789868716,303
0.05056996345520019,0.016932242339483133,0.004398345947265625,0.0007992990313845811,gini,17,2,14,"{'criterion': 'gini', 'max_depth': 17, 'max_features': 2, 'min_samples_leaf': 14}",0.40519105984138426,0.4052863436123348,0.4224561403508772,0.3627167630057803,0.4017094017094017,0.39947194170395567,0.019752156123694194,420
0.10853734016418456,0.021929135669125067,0.0035981178283691407,0.0004898042554340273,entropy,2,21,1,"{'criterion': 'entropy', 'max_depth': 2, 'max_features': 21, 'min_samples_leaf': 1}",0.4824624194702935,0.43690036900369006,0.43458980044345896,0.4536970567121321,0.43541364296081275,0.44861265771807746,0.01832860991700413,154
0.03577861785888672,0.008129269907825238,0.0037978172302246095,0.0003997331158747049,entropy,6,2,6,"{'criterion': 'entropy', 'max_depth': 6, 'max_features': 2, 'min_samples_leaf': 6}",0.40085592011412274,0.16251154201292706,0.45861601085481685,0.4145818441744103,0.3511214230471771,0.3575373480406908,0.10336701447969189,454
0.18909025192260742,0.005228392692539523,0.0037978649139404296,0.00039963786235849553,gini,14,16,10,"{'criterion': 'gini', 'max_depth': 14, 'max_features': 16, 'min_samples_leaf': 10}",0.4656488549618321,0.4111776447105789,0.4332892998678996,0.4263124604680582,0.40622972096041526,0.42853159619375675,0.02099421099770274,304
0.1888899803161621,0.050909219734107204,0.00739598274230957,0.0058136482073173285,entropy,13,7,17,"{'criterion': 'entropy', 'max_depth': 13, 'max_features': 7, 'min_samples_leaf': 17}",0.4523489932885906,0.41966759002770077,0.4333098094565984,0.40497581202487903,0.44100580270793044,0.4302616015011399,0.016517787598956515,289
0.07915372848510742,0.020805660447752852,0.003797769546508789,0.0007476911252126853,gini,6,8,11,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 8, 'min_samples_leaf': 11}",0.46237288135593213,0.45461043602573264,0.4483485593815882,0.48771021992238034,0.4518413597733712,0.4609766912918009,0.014142730311670931,65
0.2948286056518555,0.042697332165577605,0.004597854614257812,0.0011996269320842714,entropy,17,14,8,"{'criterion': 'entropy', 'max_depth': 17, 'max_features': 14, 'min_samples_leaf': 8}",0.4366110080395795,0.4,0.4165126309303758,0.4334170854271357,0.4300423985463356,0.4233166245886853,0.013520024317506858,339
0.3092212200164795,0.08204204029291867,0.004197883605957031,0.0007478059206383152,entropy,11,16,9,"{'criterion': 'entropy', 'max_depth': 11, 'max_features': 16, 'min_samples_leaf': 9}",0.4606060606060606,0.42998585572842996,0.43525423728813556,0.45545880776959147,0.4431448992852502,0.44488997213549347,0.011633753260679164,181
0.09034695625305175,0.015503133314050385,0.005996990203857422,0.004514028180159811,entropy,10,4,18,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 4, 'min_samples_leaf': 18}",0.42704626334519574,0.3997050147492625,0.40948275862068967,0.47289972899729,0.4136460554371002,0.4245559642299076,0.02571815898878579,329
0.027783727645874022,0.006426809436224993,0.003597879409790039,0.0004896095024250985,gini,3,4,11,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 4, 'min_samples_leaf': 11}",0.501637197118533,0.44089920232052215,0.38496240601503756,0.38478419897585964,0.30692243536280234,0.4038410879585509,0.06488478662597949,410
0.19448752403259278,0.01942696610002637,0.005596590042114258,0.0031984090853927824,entropy,9,10,12,"{'criterion': 'entropy', 'max_depth': 9, 'max_features': 10, 'min_samples_leaf': 12}",0.5029624753127058,0.42550143266475643,0.4284687275341481,0.4377199155524279,0.4226312201772324,0.4434567542482541,0.030181383483581774,193
0.11353421211242676,0.029004658282602246,0.0039980411529541016,3.371747880871523e-07,gini,17,8,17,"{'criterion': 'gini', 'max_depth': 17, 'max_features': 8, 'min_samples_leaf': 17}",0.47012987012987006,0.43741588156123823,0.41860465116279066,0.43866666666666665,0.43186306780776834,0.43933602746566675,0.016958955390360984,229
0.16210556030273438,0.04845838831223477,0.0035981178283691407,0.000489999835892774,gini,9,14,19,"{'criterion': 'gini', 'max_depth': 9, 'max_features': 14, 'min_samples_leaf': 19}",0.4858459512837393,0.44304682040531096,0.43684577808792746,0.43888888888888883,0.4474212993971869,0.4504097476126107,0.018086345708387123,134
0.039777088165283206,0.020862524875553023,0.003997039794921875,0.0006322589281564788,gini,2,2,8,"{'criterion': 'gini', 'max_depth': 2, 'max_features': 2, 'min_samples_leaf': 8}",0.2902684563758389,0.4400510204081633,0.0,0.0,0.35336194563662376,0.21673628448412519,0.18324423968750564,492
0.16210584640502929,0.029214942570124337,0.004597377777099609,0.0022441690295297778,gini,8,18,11,"{'criterion': 'gini', 'max_depth': 8, 'max_features': 18, 'min_samples_leaf': 11}",0.5035233824471493,0.45085910652920963,0.47696476964769646,0.4468371467025572,0.47240051347881895,0.47011698376108624,0.020400543138076096,23
0.1377194881439209,0.02022000750079723,0.004397439956665039,0.0018538385808814254,gini,6,16,14,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 16, 'min_samples_leaf': 14}",0.5067750677506775,0.443791329904482,0.4614305750350631,0.4680851063829787,0.46132971506105835,0.46828235882685193,0.020865398356900752,31
0.1183314323425293,0.023957526327286295,0.006396484375,0.004314803083825403,entropy,13,5,17,"{'criterion': 'entropy', 'max_depth': 13, 'max_features': 5, 'min_samples_leaf': 17}",0.4339622641509434,0.4384508990318119,0.4031563845050215,0.4272915230875258,0.4202600958247776,0.42462423332001603,0.01237258395024881,328
0.22247109413146973,0.02564151956495788,0.0037981510162353516,0.0003996613023815595,entropy,12,13,14,"{'criterion': 'entropy', 'max_depth': 12, 'max_features': 13, 'min_samples_leaf': 14}",0.4506089309878214,0.4510344827586207,0.4279835390946502,0.4496426250812216,0.4285714285714285,0.4415682012987484,0.01086278735806273,210
0.24765605926513673,0.030630455146183917,0.003997421264648438,0.0006322589497337467,gini,19,18,11,"{'criterion': 'gini', 'max_depth': 19, 'max_features': 18, 'min_samples_leaf': 11}",0.43343653250773995,0.38881664499349805,0.4315659679408138,0.43456162642947904,0.4364508393285372,0.42496632224001357,0.018144216409797336,324
0.10014162063598633,0.011747054555593226,0.0063969135284423825,0.003926846800739933,entropy,15,4,19,"{'criterion': 'entropy', 'max_depth': 15, 'max_features': 4, 'min_samples_leaf': 19}",0.43175487465181056,0.36898779612347454,0.4284717376133985,0.43737305348679756,0.43027888446215135,0.41937326926752655,0.025368117221411995,362
0.10893750190734863,0.012752137001838661,0.006196022033691406,0.003485086034337121,gini,11,7,9,"{'criterion': 'gini', 'max_depth': 11, 'max_features': 7, 'min_samples_leaf': 9}",0.491273432449903,0.3879972086531751,0.40166204986149584,0.4516556291390728,0.43709468223086895,0.43393660046690313,0.03677913565149687,266
0.09594416618347168,0.01102100427400714,0.004198312759399414,0.00039947045379450037,gini,10,9,13,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 9, 'min_samples_leaf': 13}",0.46753246753246747,0.42776203966005666,0.45945945945945943,0.45397923875432533,0.4335570469798658,0.44845805047723497,0.015269005694907335,157
0.13292288780212402,0.04229768415036008,0.003797578811645508,0.0003998520939956495,entropy,3,19,3,"{'criterion': 'entropy', 'max_depth': 3, 'max_features': 19, 'min_samples_leaf': 3}",0.5081743869209809,0.42814371257485034,0.4306076519129782,0.451985559566787,0.43668122270742366,0.45111850673660403,0.029708910268585537,129
0.10973591804504394,0.039647868151296894,0.003398418426513672,0.000489882107110448,entropy,3,13,6,"{'criterion': 'entropy', 'max_depth': 3, 'max_features': 13, 'min_samples_leaf': 6}",0.4979310344827586,0.46969696969696967,0.42740134028294857,0.477088948787062,0.43668122270742366,0.46175990319143245,0.026137247224739688,58
0.31621623039245605,0.06820272987988182,0.00459747314453125,0.0011991024823218524,entropy,17,11,1,"{'criterion': 'entropy', 'max_depth': 17, 'max_features': 11, 'min_samples_leaf': 1}",0.42434988179669036,0.39621451104100947,0.42472460220318237,0.4345679012345679,0.4248587570621469,0.4209431306675193,0.012948950628763426,356
0.4637313365936279,0.04636255558458324,0.003997611999511719,0.00063188220268525,entropy,19,19,2,"{'criterion': 'entropy', 'max_depth': 19, 'max_features': 19, 'min_samples_leaf': 2}",0.404228855721393,0.40235988200589967,0.3942823108993449,0.4201077199281867,0.3955909369259032,0.40331394109614555,0.009219473329903695,413
0.14311647415161133,0.028705795518292707,0.00559701919555664,0.0037184637314502263,gini,12,10,7,"{'criterion': 'gini', 'max_depth': 12, 'max_features': 10, 'min_samples_leaf': 7}",0.4519921619856303,0.4113181504485853,0.45412541254125416,0.4388020833333333,0.43049327354260086,0.43734621637028076,0.015637056863422014,247
0.16770243644714355,0.021963585502548292,0.006596565246582031,0.004268603659188186,entropy,9,10,2,"{'criterion': 'entropy', 'max_depth': 9, 'max_features': 10, 'min_samples_leaf': 2}",0.48391420911528155,0.45416666666666666,0.4107648725212465,0.4458161865569273,0.44810996563573885,0.44855438009917215,0.023313332492959353,156
0.05956478118896484,0.00643253763381097,0.008395195007324219,0.004268391511998139,entropy,3,8,13,"{'criterion': 'entropy', 'max_depth': 3, 'max_features': 8, 'min_samples_leaf': 13}",0.4127951256664128,0.4334319526627219,0.39166046165301566,0.36640115858073863,0.43913043478260866,0.40868382666909947,0.026959181895600752,400
0.10234074592590332,0.026962951786452614,0.003997945785522461,0.0010949739650956284,entropy,6,6,1,"{'criterion': 'entropy', 'max_depth': 6, 'max_features': 6, 'min_samples_leaf': 1}",0.4555160142348754,0.4538904899135447,0.4786440677966101,0.4890945142101785,0.4411969380654141,0.4636684048441245,0.01753735117161713,49
0.01838846206665039,0.002244079908855918,0.0037983417510986327,0.0003998757261607768,gini,2,3,5,"{'criterion': 'gini', 'max_depth': 2, 'max_features': 3, 'min_samples_leaf': 5}",0.3372093023255814,0.0,0.40973630831643,0.4110671936758893,0.38860482103725347,0.3093235250710308,0.15695775531384593,476
0.23146505355834962,0.051775495493219026,0.004197931289672852,0.0004000189904304944,gini,14,17,14,"{'criterion': 'gini', 'max_depth': 14, 'max_features': 17, 'min_samples_leaf': 14}",0.46421663442940037,0.43536503683858,0.4344919786096257,0.4512428298279159,0.41857423152387174,0.4407781422458787,0.015625004427453976,219
0.17569785118103026,0.04568336293960788,0.007996177673339844,0.007009446011823115,entropy,10,8,1,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 8, 'min_samples_leaf': 1}",0.4766977363515313,0.4631008801624915,0.43319268635724334,0.4721663313212608,0.45252525252525255,0.45953657734355585,0.015555575120360649,77
0.0561671257019043,0.007929938810352099,0.008195114135742188,0.008418534971333316,entropy,18,2,10,"{'criterion': 'entropy', 'max_depth': 18, 'max_features': 2, 'min_samples_leaf': 10}",0.4005468215994532,0.3658712942877802,0.4092827004219409,0.37180373185901866,0.39774330042313116,0.3890495697182649,0.017039945468569326,434
0.2318655014038086,0.034999507277639376,0.004397964477539063,0.0004896097578439338,entropy,14,10,16,"{'criterion': 'entropy', 'max_depth': 14, 'max_features': 10, 'min_samples_leaf': 16}",0.44206296048225047,0.43137254901960786,0.4561170212765957,0.4423963133640553,0.4601307189542484,0.44641591261935154,0.010427037746728917,170
0.07675447463989257,0.010278328261036458,0.0037984371185302733,0.0007479335365807931,entropy,18,3,16,"{'criterion': 'entropy', 'max_depth': 18, 'max_features': 3, 'min_samples_leaf': 16}",0.46318607764390896,0.41143654114365413,0.40322580645161293,0.4136090727151434,0.39234449760765544,0.416760399112395,0.024384172709473885,370
0.08115253448486329,0.01425278525237537,0.004197502136230468,0.000978956273585219,entropy,2,18,11,"{'criterion': 'entropy', 'max_depth': 2, 'max_features': 18, 'min_samples_leaf': 11}",0.4824624194702935,0.43690036900369006,0.43458980044345896,0.4536970567121321,0.43541364296081275,0.44861265771807746,0.01832860991700413,154
0.13991885185241698,0.03410996044334991,0.003798103332519531,0.0007482262975451345,entropy,4,16,10,"{'criterion': 'entropy', 'max_depth': 4, 'max_features': 16, 'min_samples_leaf': 10}",0.5037542662116041,0.46098783106657115,0.44124008651766394,0.46920415224913486,0.48835662009314695,0.4727085912276242,0.02167311164819129,10
0.12132930755615234,0.00921664586697425,0.004197931289672852,0.0003997807853091217,gini,16,9,8,"{'criterion': 'gini', 'max_depth': 16, 'max_features': 9, 'min_samples_leaf': 8}",0.4283006948831333,0.4526645768025078,0.4335483870967742,0.43994943109987356,0.4015056461731493,0.4311937472110876,0.01692900438718433,281
