mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_tol,param_solver,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.02578563690185547,0.001832080856509295,0.0055959224700927734,0.003320000723760713,31622.776601683792,sag,177827.94100389228,"{'tol': 31622.776601683792, 'solver': 'sag', 'C': 177827.94100389228}",0.30988274706867674,0.2801024765157985,0.2834782608695652,0.27958833619210977,0.31839999999999996,0.29429036412923004,0.016484806973964535,463
0.9310616493225098,0.14521600399393345,0.0033981800079345703,0.0004893954006409423,0.005623413251903491,sag,0.1778279410038923,"{'tol': 0.005623413251903491, 'solver': 'sag', 'C': 0.1778279410038923}",0.38735177865612647,0.3537964458804523,0.351417004048583,0.3858267716535433,0.3734567901234569,0.37036975807243244,0.015301762126873389,301
0.03018193244934082,0.0023136526387186477,0.0035980701446533202,0.0004894732058599682,1000.0,saga,31.622776601683793,"{'tol': 1000.0, 'solver': 'saga', 'C': 31.622776601683793}",0.2893835616438356,0.2825342465753425,0.2972508591065292,0.29554995801847184,0.31265108783239326,0.29547394263531446,0.01002742242404796,452
1.4169793605804444,0.05215163027515188,0.0031982898712158204,0.0003996373503038124,1e-09,sag,1.0,"{'tol': 1e-09, 'solver': 'sag', 'C': 1.0}",0.388318863456985,0.3564516129032258,0.351417004048583,0.38552321007081036,0.3741339491916859,0.371168927934258,0.014937837286934038,245
0.02478508949279785,0.0017196752044770166,0.0031984329223632814,0.000399565792743829,31622776.60168379,sag,1000000.0,"{'tol': 31622776.60168379, 'solver': 'sag', 'C': 1000000.0}",0.2448614834673816,0.2517730496453901,0.26395039858281666,0.29510961214165266,0.2679022746419545,0.26471936369583904,0.017298739171944508,573
0.07135887145996093,0.0004892395811249696,0.003197383880615234,0.0003996133911005814,1.0,lbfgs,0.005623413251903491,"{'tol': 1.0, 'solver': 'lbfgs', 'C': 0.005623413251903491}",0.3563873067534581,0.3347073371805441,0.3319570602807597,0.34938775510204084,0.34130781499202556,0.34274945486176567,0.00909162028908537,368
1.9474753856658935,0.1684795383337823,0.003596639633178711,0.0004915195839794414,0.00017782794100389227,saga,0.1778279410038923,"{'tol': 0.00017782794100389227, 'solver': 'saga', 'C': 0.1778279410038923}",0.38735177865612647,0.3535108958837772,0.3527508090614887,0.3861308116627266,0.3737451737451738,0.3706978938018585,0.01511491645763611,291
0.02758369445800781,0.0025754301776799984,0.00379796028137207,0.0009797054918421636,31.622776601683793,saga,1000.0,"{'tol': 31.622776601683793, 'solver': 'saga', 'C': 1000.0}",0.3178036605657238,0.27906976744186046,0.30390492359932086,0.29790794979079493,0.3055780113177041,0.30085286254308086,0.012666075987022693,412
0.2884342670440674,0.03619852705180842,0.003796815872192383,0.0004003056605126902,1.7782794100389227e-07,lbfgs,177827941.00389227,"{'tol': 1.7782794100389227e-07, 'solver': 'lbfgs', 'C': 177827941.00389227}",0.3912018853102906,0.35880933226065964,0.35084882780921584,0.38805970149253727,0.3756735950731332,0.3729186683891673,0.015857286997894095,80
0.08354954719543457,0.00512037457508741,0.005596351623535156,0.002576795907988963,1e-06,liblinear,3.1622776601683795e-05,"{'tol': 1e-06, 'solver': 'liblinear', 'C': 3.1622776601683795e-05}",0.37296037296037293,0.36135113904163396,0.3673792557403009,0.35120435120435123,0.3680981595092025,0.3641986556911723,0.007470613580829538,334
0.013191890716552735,0.000748150258974382,0.0069959163665771484,0.004514608905644603,5623.413251903491,lbfgs,31.622776601683793,"{'tol': 5623.413251903491, 'solver': 'lbfgs', 'C': 31.622776601683793}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,643
0.020988035202026366,0.008983000044770215,0.0035973548889160155,0.0004896681291630097,31622776.60168379,lbfgs,1e-06,"{'tol': 31622776.60168379, 'solver': 'lbfgs', 'C': 1e-06}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,643
0.03298006057739258,0.010289520802396434,0.010593795776367187,0.007782614559848923,31622.776601683792,sag,0.1778279410038923,"{'tol': 31622.776601683792, 'solver': 'sag', 'C': 0.1778279410038923}",0.25903083700440527,0.28449014567266495,0.24686940966010731,0.29772918418839356,0.30781627719580984,0.2791871707442762,0.02298812307776637,536
0.04137539863586426,0.008541731138905004,0.0033977985382080077,0.0004889282209573845,177827.94100389228,saga,1000000.0,"{'tol': 177827.94100389228, 'solver': 'saga', 'C': 1000000.0}",0.30522765598650925,0.3001686340640809,0.3371710526315789,0.29054054054054057,0.3013923013923014,0.3069000369230022,0.01588969041258298,399
0.37598257064819335,0.05460334711587399,0.004797458648681641,0.0017195035598282244,0.03162277660168379,lbfgs,5.623413251903491,"{'tol': 0.03162277660168379, 'solver': 'lbfgs', 'C': 5.623413251903491}",0.3912018853102906,0.35909822866344604,0.35084882780921584,0.3867924528301887,0.3756735950731332,0.3727229979372549,0.015570732285559424,171
0.013591575622558593,0.0010179346768228236,0.003398275375366211,0.0004885392885564189,5623413.251903491,lbfgs,177.82794100389228,"{'tol': 5623413.251903491, 'solver': 'lbfgs', 'C': 177.82794100389228}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,643
0.04357438087463379,0.005159391438877556,0.004397726058959961,0.0007998468055192789,177827941.00389227,sag,31.622776601683793,"{'tol': 177827941.00389227, 'solver': 'sag', 'C': 31.622776601683793}",0.2755632582322357,0.30176026823134955,0.2658450704225352,0.25766871165644173,0.27493713327745184,0.2751548883640028,0.014835764267904386,543
1.8033563613891601,0.05561876513959384,0.0037976741790771485,0.000979257690761702,1.7782794100389227e-07,saga,5.623413251903491,"{'tol': 1.7782794100389227e-07, 'solver': 'saga', 'C': 5.623413251903491}",0.38862559241706157,0.3535108958837772,0.3527508090614887,0.3867924528301887,0.3734567901234569,0.3710273080631946,0.01552415470293681,252
0.01659092903137207,0.006403058402005115,0.002997875213623047,4.264961199760036e-07,5623.413251903491,lbfgs,31622.776601683792,"{'tol': 5623.413251903491, 'solver': 'lbfgs', 'C': 31622.776601683792}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,643
0.12692670822143554,0.011002654301488156,0.003997278213500976,0.0015483429682139622,3.162277660168379e-08,lbfgs,0.005623413251903491,"{'tol': 3.162277660168379e-08, 'solver': 'lbfgs', 'C': 0.005623413251903491}",0.3563873067534581,0.3347073371805441,0.3319570602807597,0.34938775510204084,0.34130781499202556,0.34274945486176567,0.00909162028908537,368
0.017790937423706056,0.004663333765603539,0.005396795272827148,0.003825357658520485,5623.413251903491,lbfgs,0.001,"{'tol': 5623.413251903491, 'solver': 'lbfgs', 'C': 0.001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,643
0.0355802059173584,0.008862811830470108,0.0035970211029052734,0.00048890860496139,5623.413251903491,liblinear,1.0,"{'tol': 5623.413251903491, 'solver': 'liblinear', 'C': 1.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,643
0.0385775089263916,0.015439569187809133,0.0031980037689208984,0.0003995419259941419,177.82794100389228,sag,5.623413251903491e-06,"{'tol': 177.82794100389228, 'solver': 'sag', 'C': 5.623413251903491e-06}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,643
0.27604036331176757,0.01184885016095917,0.0033976078033447266,0.000489083800296186,5.623413251903491e-06,sag,0.00017782794100389227,"{'tol': 5.623413251903491e-06, 'solver': 'sag', 'C': 0.00017782794100389227}",0.07918781725888324,0.07535641547861507,0.08493427704752277,0.08291203235591507,0.05117707267144319,0.07471352296247587,0.01221537132371945,612
0.032981061935424806,0.0017879517240641611,0.00419764518737793,0.0014686984468561697,31.622776601683793,lbfgs,177.82794100389228,"{'tol': 31.622776601683793, 'solver': 'lbfgs', 'C': 177.82794100389228}",0.37290836653386455,0.35332252836304695,0.35332252836304695,0.3848580441640379,0.3674418604651163,0.3663706655778225,0.012051389370678177,324
0.058365917205810545,0.012233446064929125,0.004597616195678711,0.0022444876556257844,0.1778279410038923,sag,5.623413251903491e-06,"{'tol': 0.1778279410038923, 'solver': 'sag', 'C': 5.623413251903491e-06}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,643
0.050970840454101565,0.006095947299560069,0.002797508239746094,0.0004004956001411572,0.1778279410038923,lbfgs,3.162277660168379e-08,"{'tol': 0.1778279410038923, 'solver': 'lbfgs', 'C': 3.162277660168379e-08}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,643
0.024983787536621095,0.00260350610560549,0.0067961692810058595,0.004442668809101427,177.82794100389228,liblinear,3.162277660168379e-08,"{'tol': 177.82794100389228, 'solver': 'liblinear', 'C': 3.162277660168379e-08}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,643
0.9536482334136963,0.20592441538163583,0.0039977550506591795,0.0015484039243178684,1e-06,sag,0.001,"{'tol': 1e-06, 'solver': 'sag', 'C': 0.001}",0.2894507410636443,0.2581786030061892,0.27121609798775154,0.26852659110723626,0.27063829787234045,0.2716020662074324,0.010092580704657829,553
0.028383398056030275,0.006526266696375031,0.002998495101928711,0.000632108196566297,1000000.0,sag,1000000000.0,"{'tol': 1000000.0, 'solver': 'sag', 'C': 1000000000.0}",0.27059843885516044,0.2673611111111111,0.3185247275775356,0.23063063063063063,0.321656050955414,0.2817541918259704,0.03432043346913595,528
1.5928784370422364,0.16767359142376526,0.004197406768798828,0.0019381100959198624,5.623413251903491e-06,sag,0.03162277660168379,"{'tol': 5.623413251903491e-06, 'solver': 'sag', 'C': 0.03162277660168379}",0.38125496425734706,0.3527508090614887,0.34796747967479674,0.382306477093207,0.36985236985236986,0.3668264199878419,0.014217973716294062,320
0.22786855697631836,0.0339509618138087,0.0029977798461914063,3.568322550558034e-07,0.1778279410038923,lbfgs,31622.776601683792,"{'tol': 0.1778279410038923, 'solver': 'lbfgs', 'C': 31622.776601683792}",0.3912018853102906,0.35880933226065964,0.35084882780921584,0.38805970149253727,0.3756735950731332,0.3729186683891673,0.015857286997894095,80
0.028783416748046874,0.005841378235202145,0.00339813232421875,0.000800037426663774,5623.413251903491,sag,5623413.251903491,"{'tol': 5623.413251903491, 'solver': 'sag', 'C': 5623413.251903491}",0.27734711455641686,0.22000000000000003,0.27821522309711283,0.2810625535561268,0.28358208955223885,0.2680413961523791,0.024121121804211665,571
0.025784826278686522,0.001325590606968564,0.004397392272949219,0.0014959236955981957,31622.776601683792,sag,0.005623413251903491,"{'tol': 31622.776601683792, 'solver': 'sag', 'C': 0.005623413251903491}",0.26655052264808365,0.2694300518134715,0.2693661971830986,0.26979982593559615,0.3272438443208896,0.2804780883802279,0.023411841203623402,534
1.5363103866577148,0.13642605930473786,0.004197835922241211,0.0007487108410178865,3.162277660168379e-08,sag,31.622776601683793,"{'tol': 3.162277660168379e-08, 'solver': 'sag', 'C': 31.622776601683793}",0.38801261829652994,0.3564516129032258,0.3511326860841424,0.3867924528301887,0.3741339491916859,0.37130466386115457,0.015195749499386839,196
0.029183387756347656,0.0087907867328251,0.003197908401489258,0.0003993513050363596,31.622776601683793,sag,177.82794100389228,"{'tol': 31.622776601683793, 'solver': 'sag', 'C': 177.82794100389228}",0.25614035087719295,0.25486725663716814,0.26525198938992045,0.27710843373493976,0.31189710610932475,0.2730530273497092,0.02099012077504925,547
1.6558444499969482,0.12077713750707761,0.003995704650878906,2.724238749901905e-06,0.001,sag,1.0,"{'tol': 0.001, 'solver': 'sag', 'C': 1.0}",0.388318863456985,0.3564516129032258,0.351417004048583,0.3867924528301887,0.3741339491916859,0.37142277648613364,0.015188297028542455,190
0.023786306381225586,0.0032469997812048916,0.003397512435913086,0.0004898430807000441,177.82794100389228,liblinear,1e-06,"{'tol': 177.82794100389228, 'solver': 'liblinear', 'C': 1e-06}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,643
0.027384424209594728,0.009844980406658464,0.0031980037689208984,0.00039978101280740985,177827.94100389228,liblinear,31.622776601683793,"{'tol': 177827.94100389228, 'solver': 'liblinear', 'C': 31.622776601683793}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,643
0.377781343460083,0.03417258300803153,0.004998302459716797,0.0025277165218770847,1.7782794100389227e-07,liblinear,1.0,"{'tol': 1.7782794100389227e-07, 'solver': 'liblinear', 'C': 1.0}",0.38867033831628645,0.35880933226065964,0.35218093699515346,0.38709677419354843,0.3756735950731332,0.37248619536775623,0.014730343617943198,184
0.03138155937194824,0.00488007688258699,0.004597759246826172,0.0013559107755637474,1000000.0,liblinear,31622776.60168379,"{'tol': 1000000.0, 'solver': 'liblinear', 'C': 31622776.60168379}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,643
0.019788074493408202,0.0026353692278125013,0.0039975643157958984,0.0006318820155707402,1000.0,lbfgs,177827941.00389227,"{'tol': 1000.0, 'solver': 'lbfgs', 'C': 177827941.00389227}",0.42128279883381925,0.414760147601476,0.41124260355029585,0.3918722786647315,0.4025974025974026,0.40835104624954505,0.010210995103846356,1
0.0581662654876709,0.005111664482374697,0.004598474502563477,0.0022427294646815608,31.622776601683793,lbfgs,0.005623413251903491,"{'tol': 31.622776601683793, 'solver': 'lbfgs', 'C': 0.005623413251903491}",0.35784313725490197,0.3358024691358025,0.33250620347394544,0.3549432739059967,0.3405275779376499,0.34432453234165933,0.010219840238151671,364
0.2844357967376709,0.05152849585794938,0.004197263717651367,0.0004002341031380385,0.1778279410038923,lbfgs,177827941.00389227,"{'tol': 0.1778279410038923, 'solver': 'lbfgs', 'C': 177827941.00389227}",0.3912018853102906,0.35880933226065964,0.35084882780921584,0.38805970149253727,0.3756735950731332,0.3729186683891673,0.015857286997894095,80
0.03857746124267578,0.002057064538952127,0.0065956592559814455,0.005234150362294544,1.0,liblinear,1e-06,"{'tol': 1.0, 'solver': 'liblinear', 'C': 1e-06}",0.42128279883381925,0.414760147601476,0.41124260355029585,0.3918722786647315,0.4025974025974026,0.40835104624954505,0.010210995103846356,1
0.39037446975708007,0.03368337838944634,0.005196809768676758,0.0009786460092329574,1e-09,lbfgs,1.0,"{'tol': 1e-09, 'solver': 'lbfgs', 'C': 1.0}",0.3924646781789639,0.3604183427192277,0.35218093699515346,0.38805970149253727,0.3778801843317973,0.3742007687435359,0.01558208433567602,59
0.4069650173187256,0.10575618968059834,0.004198026657104492,0.0003988989333877086,5.623413251903491e-06,lbfgs,31.622776601683793,"{'tol': 5.623413251903491e-06, 'solver': 'lbfgs', 'C': 31.622776601683793}",0.3912018853102906,0.35880933226065964,0.35084882780921584,0.38805970149253727,0.3756735950731332,0.3729186683891673,0.015857286997894095,80
0.3090210437774658,0.045137565138292576,0.004597234725952149,0.0017421097628856795,1e-09,lbfgs,31622.776601683792,"{'tol': 1e-09, 'solver': 'lbfgs', 'C': 31622.776601683792}",0.3912018853102906,0.35880933226065964,0.35084882780921584,0.38805970149253727,0.3756735950731332,0.3729186683891673,0.015857286997894095,80
0.041175222396850585,0.013723019251385613,0.006596136093139649,0.004713036632834597,31.622776601683793,liblinear,3.162277660168379e-08,"{'tol': 31.622776601683793, 'solver': 'liblinear', 'C': 3.162277660168379e-08}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,643
0.6468267917633057,0.10571358466531822,0.003996992111206054,0.0006312043263224837,5.623413251903491e-09,sag,1e-06,"{'tol': 5.623413251903491e-09, 'solver': 'sag', 'C': 1e-06}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,643
0.02738332748413086,0.001199603207504886,0.0037981510162353516,0.0004001387074934093,177827.94100389228,saga,1000000000.0,"{'tol': 177827.94100389228, 'solver': 'saga', 'C': 1000000000.0}",0.29106382978723405,0.2857142857142857,0.292347377472055,0.28885135135135137,0.305442729488221,0.2926839147626294,0.006764459435171521,472
0.0139923095703125,0.002190296371815422,0.004596567153930664,0.002726582192287072,177827.94100389228,lbfgs,1000000000.0,"{'tol': 177827.94100389228, 'solver': 'lbfgs', 'C': 1000000000.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,643
0.07075996398925781,0.0038646340315572486,0.0033963680267333984,0.0004891227338846522,1e-06,lbfgs,5.623413251903491e-09,"{'tol': 1e-06, 'solver': 'lbfgs', 'C': 5.623413251903491e-09}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,643
0.03397984504699707,0.002448436462852216,0.003398275375366211,0.0004903880735780973,177827.94100389228,saga,0.005623413251903491,"{'tol': 177827.94100389228, 'solver': 'saga', 'C': 0.005623413251903491}",0.3110367892976589,0.2917726887192536,0.3065198983911939,0.2934232715008432,0.317741935483871,0.3040989166785641,0.010060144002141457,404
0.37258434295654297,0.04247447988328127,0.0033977985382080077,0.0004890257079445478,0.03162277660168379,lbfgs,0.1778279410038923,"{'tol': 0.03162277660168379, 'solver': 'lbfgs', 'C': 0.1778279410038923}",0.38770685579196223,0.35512510088781274,0.351417004048583,0.3858267716535433,0.3747108712413261,0.3709573207246455,0.015154008038417113,276
0.546881914138794,0.06318872994940697,0.003198051452636719,0.0003997564706832494,0.005623413251903491,saga,0.005623413251903491,"{'tol': 0.005623413251903491, 'solver': 'saga', 'C': 0.005623413251903491}",0.3580146460537022,0.3409836065573771,0.3305785123966942,0.3515052888527258,0.3492063492063492,0.3460576806133697,0.009464781541959174,362
1.511725664138794,0.0995348780740737,0.003797769546508789,0.0011657297603769878,5.623413251903491e-09,sag,31622776.60168379,"{'tol': 5.623413251903491e-09, 'solver': 'sag', 'C': 31622776.60168379}",0.38801261829652994,0.3564516129032258,0.3511326860841424,0.3867924528301887,0.3741339491916859,0.37130466386115457,0.015195749499386839,196
0.23626437187194824,0.04045475406223611,0.002996397018432617,1.7415983550786663e-06,0.00017782794100389227,lbfgs,31622776.60168379,"{'tol': 0.00017782794100389227, 'solver': 'lbfgs', 'C': 31622776.60168379}",0.3912018853102906,0.35880933226065964,0.35084882780921584,0.38805970149253727,0.3756735950731332,0.3729186683891673,0.015857286997894095,80
0.030382204055786132,0.0033803108108565235,0.0035978317260742187,0.0004894731361808656,31.622776601683793,saga,0.00017782794100389227,"{'tol': 31.622776601683793, 'solver': 'saga', 'C': 0.00017782794100389227}",0.236036036036036,0.22344322344322345,0.22161172161172163,0.21715328467153283,0.21782178217821782,0.22321320958814636,0.006823968460307844,590
0.028583002090454102,0.0018535557770059832,0.003398418426513672,0.000489590076271226,177.82794100389228,saga,1000.0,"{'tol': 177.82794100389228, 'solver': 'saga', 'C': 1000.0}",0.28178694158075596,0.29661016949152547,0.30204778156996587,0.2989084802686817,0.30794165316045385,0.2974590052142766,0.008710658470594615,431
0.04137530326843262,0.012266998718093391,0.003797483444213867,0.0003995668170359448,1.0,liblinear,0.00017782794100389227,"{'tol': 1.0, 'solver': 'liblinear', 'C': 0.00017782794100389227}",0.28620394173093405,0.2773972602739726,0.3010204081632653,0.28111769686706184,0.285,0.28614786140704673,0.008054675081192314,501
0.0651616096496582,0.010973067896599957,0.002998208999633789,3.8738433859996607e-07,0.1778279410038923,sag,177.82794100389228,"{'tol': 0.1778279410038923, 'solver': 'sag', 'C': 177.82794100389228}",0.4200151630022744,0.3922480620155039,0.3862928348909658,0.39816933638443935,0.4198975859546452,0.40332459644956575,0.014089614729884709,43
0.02718329429626465,0.002398550884111191,0.004797601699829101,0.0019379576432442642,177827941.00389227,liblinear,177827941.00389227,"{'tol': 177827941.00389227, 'solver': 'liblinear', 'C': 177827941.00389227}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,643
0.01359243392944336,0.0004900385064657351,0.0037971973419189454,0.0007489400379206473,177827941.00389227,lbfgs,0.00017782794100389227,"{'tol': 177827941.00389227, 'solver': 'lbfgs', 'C': 0.00017782794100389227}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,643
0.08414983749389648,0.013796775935275273,0.00419774055480957,0.000979685964125031,0.005623413251903491,liblinear,0.00017782794100389227,"{'tol': 0.005623413251903491, 'solver': 'liblinear', 'C': 0.00017782794100389227}",0.30962343096234307,0.3020134228187919,0.3114478114478114,0.3137902559867878,0.3170731707317073,0.3107896183894883,0.005045823539128193,391
0.033579778671264646,0.006370485752015328,0.0035976409912109376,0.0004898046035939178,5623413.251903491,liblinear,1.0,"{'tol': 5623413.251903491, 'solver': 'liblinear', 'C': 1.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,643
1.679828977584839,0.11464903948891068,0.003597927093505859,0.0007997514523215536,1e-06,sag,1000000000.0,"{'tol': 1e-06, 'solver': 'sag', 'C': 1000000000.0}",0.38801261829652994,0.3564516129032258,0.3511326860841424,0.3867924528301887,0.3741339491916859,0.37130466386115457,0.015195749499386839,196
0.025385332107543946,0.004076869688701371,0.0033977985382080077,0.0004902913444170134,1000000.0,liblinear,5.623413251903491e-09,"{'tol': 1000000.0, 'solver': 'liblinear', 'C': 5.623413251903491e-09}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,643
0.01339259147644043,0.0030049189431639238,0.0033994197845458986,0.0013584705128393373,5623413.251903491,lbfgs,31.622776601683793,"{'tol': 5623413.251903491, 'solver': 'lbfgs', 'C': 31.622776601683793}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,643
0.060565185546875,0.006735429137443884,0.003597259521484375,0.0011999617555182832,3.1622776601683795e-05,lbfgs,3.162277660168379e-08,"{'tol': 3.1622776601683795e-05, 'solver': 'lbfgs', 'C': 3.162277660168379e-08}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,643
0.025785064697265624,0.002784075781227552,0.003597736358642578,0.0004900777492909735,1000000.0,sag,5623413.251903491,"{'tol': 1000000.0, 'solver': 'sag', 'C': 5623413.251903491}",0.2673702726473175,0.268630849220104,0.3126050420168067,0.26782608695652177,0.2847682119205298,0.28024009255225596,0.01744997506541397,535
0.20108418464660643,0.022573683729447246,0.0037977218627929686,0.0007479975415714826,3.1622776601683795e-05,lbfgs,0.03162277660168379,"{'tol': 3.1622776601683795e-05, 'solver': 'lbfgs', 'C': 0.03162277660168379}",0.38125496425734706,0.3527508090614887,0.34796747967479674,0.3826086956521739,0.36985236985236986,0.3668868636996353,0.014284142766958541,314
0.030981159210205077,0.0018965008870414177,0.0037985801696777343,0.00040059241492209935,1000000000.0,saga,1000.0,"{'tol': 1000000000.0, 'solver': 'saga', 'C': 1000.0}",0.2702702702702703,0.27882960413080893,0.32306411323896755,0.29054054054054057,0.31129032258064515,0.29479897015224654,0.01972660645126284,460
